householdid,settlement,kkcode,primaryinterviewer,secondaryinterviewer,fieldcoordinator,yearmonitoring,interviewdate,interviewstart,interviewend,interviewlength,surveyversionnumber,usualfish,householdsize,yearsresident,primarymarketname,secondarymarketname,timemarket,timesecondarymarket,paternalethnicity,maternalethnicity,religion,primarylivelihood,primarylivelihoodyear,secondarylivelihood,secondarylivelihoodyear,tertiarylivelihood,tertiarylivelihoodyear,freqfishtime,freqsalefish,percentincomefish,freqeatfish,percentproteinfish,majorfishtechnique,primaryfishtechnique,secondaryfishtechnique,tertiaryfishtechnique,lessproductivedaysfishing,poorcatch,poorcatchunits,poorcatchunitscategory,poorfishincome,poorfishincomeunits,moreproductivedaysfishing,goodcatch,goodcatchunits,goodcatchunitscategory,goodfishincome,goodfishincomeunits,economicstatustrend,economicstatusreasonl,economicstatusreason,economicadjustreasonl,economicadjustreason,assetcar,assetcarobtain,assetcaryear,assetcarassistance,assetcarassistanceother,assettruck,assettruckobtain,assettruckyear,assettruckassistance,assettruckassistanceother,assetcartruck,assetbicycle,assetbicycleobtain,assetbicycleyear,assetbicycleassistance,assetbicycleassistanceother,assetmotorcycle,assetmotorcycleobtain,assetmotorcycleyear,assetmotorcycleassistance,assetmotorcycleassistanceother,assetboatnomotor,assetboatnomotorobtain,assetboatnomotoryear,assetboatnomotorassistance,assetboatnomotorassistanceother,assetboatoutboard,assetboatoutboardobtain,assetboatoutboardyear,assetboatoutboardassistance,assetboatoutboardassistanceother,assetboatinboard,assetboatinboardobtain,assetboatinboardyear,assetboatinboardassistance,assetboatinboardassistanceother,assetlandlinephone,assetlandlinephoneobtain,assetlandlinephoneyear,assetlandlinephoneassistance,assetlandlinephoneassistanceother,assetcellphone,assetcellphoneobtain,assetcellphoneyear,assetcellphoneassistance,assetcellphoneassistanceother,assetphonecombined,assettv,assettvobtain,assettvyear,assettvassistance,assettvassistanceother,assetradio,assetradioobtain,assetradioyear,assetradioassistance,assetradioassistanceother,assetstereo,assetstereoobtain,assetstereoyear,assetstereoassistance,assetstereoassistanceother,assetcd,assetcdobtain,assetcdyear,assetcdassistance,assetcdassistanceother,assetdvd,assetdvdobtain,assetdvdyear,assetdvdassistance,assetdvdassistanceother,assetentertain,assetsatellite,assetsatelliteobtain,assetsatelliteyear,assetsatelliteassistance,assetsatelliteassistanceother,assetgenerator,assetgeneratorobtain,assetgeneratoryear,assetgeneratorassistance,assetgeneratorassistanceother,cookingfuel,householddeath,householdbirth,fsnotenough,fsdidnotlast,fsbalanceddiet,fsadultskip,fsfreqadultskip,fseatless,fshungry,fschildportion,fslowcostfood,fschildskip,fsfreqchildskip,fsnomealchild,rightsaccess,rightsharvest,rightsmanage,rightsexclude,rightstransfer,socialconflict,marinegroup,numbermarinegroup,othergroup,numberothergroup,votedistrict,votenational,numlocalthreat,numglobalthreat,numlocalaction,numglobalaction,placehappy,placefavourite,placemiss,placebest,placefishhere,placebemyself,primarylivelihoodcovid,secondarylivelihoodcovid,tertiarylivelihoodcovid,freqfishtimecovid,freqsalefishcovid,percentincomefishcovid,freqeatfishcovid,percentproteinfishcovid,majorfishtechniquecovid,poorfishincomecovid,goodfishincomecovid,fsnotenoughcovid,fsdidnotlastcovid,fsbalanceddietcovid,fseatlesscovid,fshungrycovid,fschildportioncovid,fslowcostfoodcovid,fsfreqchildskipcovid,fsnomealchildcovid,marinegroupcovid,othergroupcovid,anyotherinfo,willingparticipant,notes,dataentrycomplete,datacheckcomplete,dataentryid,datacheckid,worstdaycatch,worstdaycatchunits,bestdaycatch,bestdaycatchunits,averageincome,averageincomeunits,worstincome,worstincomeunits,bestincome,bestincomeunits,entrycomputeridentifier,entryhouseholdid,pilotreferencecode,baseline_t2_pairs
11376,260,49,115,117,120,2019,9/12/2019,9:51,10:13,0:22,8,PERAIRAN LAULUA,,48,PASAR IKAN LAULUA,998,0.083,998,BUTON,BUTON,2,3,993,1,993,998,993,5,5,4,5,4,2,11,998,998,360,1,ember,2,100000,IDR,360,3,ember,2,350000,IDR,4,HASIL TANGKAPAN KURANG,,993,993,0,993,993,993,993,0,993,993,993,993,0,0,993,993,993,993,1,993,993,993,993,0,993,993,993,993,1,993,993,993,993,0,993,993,993,993,0,993,993,993,993,1,993,993,993,993,1,995,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,0,993,993,993,993,0,993,993,993,993,3,0,0,2,2,2,0,998,0,0,0,3,0,998,3,1,1,0,0,0,3,0,,0,,1,1,0,0,0,0,4,4,4,4,4,4,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,TIDAK ADA,1,,TRUE,TRUE,117,,,,,,,,,,,,WAKATOBI_2019_post-QAQC_2020_0313,123,,
11377,260,53,116,117,120,2019,9/12/2019,9:00,9:18,0:18,8,TIDAK ADA,,15,PASAR IKAN LAULUA,998,0.083,998,BUTON,BUTON,2,996,993,998,993,998,993,1,998,994,5,4,994,994,994,994,994,994,994,994,994,IDR,994,994,994,994,994,IDR,3,TIDAK ADA PENGHASILAN TAMBAHAN,,993,993,0,993,993,993,993,0,993,993,993,993,0,0,993,993,993,993,1,993,993,993,993,0,993,993,993,993,0,993,993,993,993,1,993,993,993,993,0,993,993,993,993,4,993,993,993,993,4,995,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,0,993,993,993,993,0,993,993,993,993,2,0,0,2,2,3,0,998,0,0,0,2,0,998,3,997,0,0,0,0,997,0,,0,,1,1,0,0,0,0,997,997,997,997,997,997,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,TIDAK ADA,1,,TRUE,TRUE,117,,,,,,,,,,,,WAKATOBI_2019_post-QAQC_2020_0313,121,,
11378,260,85,112,119,120,2019,9/12/2019,9:18,9:30,0:12,8,TIDAK MELAUT,,29,PASAR SAMPUA WATU,998,0.083,998,BUTON,BUTON,2,1,993,996,993,998,993,1,998,994,5,2,994,994,994,994,994,994,994,994,994,IDR,994,994,994,994,994,IDR,3,PENGHASILAN TETAP,,993,993,0,993,993,993,993,0,993,993,993,993,0,0,993,993,993,993,1,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,993,993,993,993,1,993,993,993,993,1,995,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,0,993,993,993,993,0,993,993,993,993,3,0,0,1,2,2,1,2,1,0,0,2,0,998,3,1,0,0,0,0,997,0,,0,,1,1,1,0,1,0,4,4,4,4,4,4,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,TIDAK ADA,1,,TRUE,TRUE,119,,,,,,,,,,,,WAKATOBI_2019_post-QAQC_2020_0313,126,,
11379,260,91,111,119,120,2019,9/12/2019,7:56,8:09,0:13,8,TIDAK MELAUT,,31,PASAR SAMPUA WATU,998,0.083,998,BUTON,BUTON,2,1,993,998,993,998,993,1,998,994,5,2,994,994,994,994,994,994,994,994,994,IDR,994,994,994,994,994,IDR,3,PENGHASILAN TETAP,,993,993,0,993,993,993,993,0,993,993,993,993,0,1,993,993,993,993,2,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,993,993,993,993,1,993,993,993,993,1,995,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,1,993,993,993,993,0,993,993,993,993,2,0,0,1,2,1,0,998,0,0,0,1,0,998,3,1,0,0,0,0,997,0,,0,,1,1,0,0,0,0,4,4,4,3,3,3,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,TIDAK ADA,1,,TRUE,TRUE,119,,,,,,,,,,,,WAKATOBI_2019_post-QAQC_2020_0313,124,,
11380,260,97,115,117,120,2019,9/12/2019,8:00,8:13,0:13,8,BUKAN NELAYAN,,50,PASAR IKAN LAULUA,998,0.083,998,BUTON,BUTON,2,998,993,998,993,998,993,1,998,994,5,4,994,994,994,994,994,994,994,994,994,IDR,994,994,994,994,994,IDR,3,TIDAK ADANYA PEKERJAAN,,993,993,0,993,993,993,993,0,993,993,993,993,0,2,993,993,993,993,1,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,993,993,993,993,3,993,993,993,993,3,995,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,0,993,993,993,993,0,993,993,993,993,2,0,1,2,2,2,0,998,0,0,0,2,0,998,3,1,0,0,0,0,997,0,,0,,1,1,0,0,0,0,997,997,997,997,997,997,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,TIDAK ADA,1,,TRUE,TRUE,117,,,,,,,,,,,,WAKATOBI_2019_post-QAQC_2020_0313,118,,
11381,260,101,117,115,120,2019,9/12/2019,8:38,8:50,0:12,8,TIDAK ADA,,39,PASAR LEFUTU,TIDAK ADA,0.5,998,BUTON,BUTON,2,996,993,998,993,998,993,1,998,994,5,4,994,994,994,994,994,994,994,994,994,IDR,994,994,994,994,994,IDR,3,KURANGNYA PEMBELI BATU MERAH,,993,993,0,993,993,993,993,0,993,993,993,993,0,1,993,993,993,993,1,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,993,993,993,993,3,993,993,993,993,3,995,993,993,993,993,1,993,993,993,993,2,993,993,993,993,0,993,993,993,993,0,993,993,993,993,3,0,993,993,993,993,0,993,993,993,993,2,0,0,2,3,2,0,998,0,0,0,2,0,998,3,0,0,0,0,0,997,0,,0,,1,1,0,0,0,0,997,997,997,997,997,997,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,TIDAK,1,,TRUE,TRUE,115,,,,,,,,,,,,WAKATOBI_2019_post-QAQC_2020_0313,120,,
11382,260,138,112,119,120,2019,9/12/2019,7:17,7:36,0:19,8,TIDAK MELAUT,,28,PASAR LEUWUTO,PASAR MALAM,0.083,0.167,MINANG,BUTON,2,1,993,998,993,998,993,1,998,994,5,2,994,994,994,994,994,994,994,994,994,IDR,994,994,994,994,994,IDR,4,PENGHASILAN BERTAMBAH,,993,993,0,993,993,993,993,0,993,993,993,993,0,0,993,993,993,993,2,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,993,993,993,993,4,993,993,993,993,4,995,993,993,993,993,0,993,993,993,993,1,993,993,993,993,1,993,993,993,993,0,993,993,993,993,2,0,993,993,993,993,0,993,993,993,993,2,0,0,2,3,1,0,998,0,0,0,2,0,998,3,1,0,0,0,0,997,0,,0,,1,1,2,0,2,0,3,3,3,3,3,3,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,TIDAK ADA,1,,TRUE,TRUE,119,,,,,,,,,,,,WAKATOBI_2019_post-QAQC_2020_0313,122,,
11383,261,6,113,118,90,2019,9/8/2019,9:02,9:47,0:45,8,DEPAN KARANG KAPOTA,,34,PASAR SENTRAL WANGI-WANGI,TIDAK ADA,0.05,998,BAJO WANCI,BAJO WANCI,2,3,993,998,993,998,993,5,5,4,5,4,5,3,998,998,120,2,ekor,4,500000,IDR,168,3,ekor,4,2000000,IDR,4,KARENA HASIL TANGKAPAN DAN HARGA MENJADI LEBIH,,993,993,0,993,993,993,993,0,993,993,993,993,0,1,993,993,993,993,0,993,993,993,993,1,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,993,993,993,993,1,993,993,993,993,1,995,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,0,993,993,993,993,0,993,993,993,993,2,0,0,3,2,1,0,998,0,0,0,3,0,998,998,1,1,0,0,0,998,0,,0,,1,1,0,0,0,0,5,4,4,4,4,4,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,TIDAK ADA,0,,TRUE,TRUE,118,,,,,,,,,,,,WAKATOBI_2019_post-QAQC_2020_0313,7,,
11384,261,10,114,110,90,2019,9/8/2019,11:51,12:20,0:29,8,TIDAK ADA,,53,PASAR SENTRAL,PASAR PELANGI,0.167,0.083,BUGIS BAJOE,BUGIS,2,996,993,998,993,998,993,1,998,994,1,2,994,994,994,994,994,994,994,994,994,IDR,994,994,994,994,994,IDR,3,"KARNA TIDAK BEKERJA DAN FAKTOR UMUR


SERTA SEKARANG BERGANTUNG DENGAN ANAK",,993,993,0,993,993,993,993,0,993,993,993,993,0,0,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,995,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,0,993,993,993,993,0,993,993,993,993,3,0,0,3,3,1,0,998,0,0,1,998,998,998,998,0,0,1,1,998,998,0,,0,,1,1,2,1,2,1,998,998,998,998,998,998,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,KEBIJAKAN PEMERINTAH HARUS LEBIH MERATA KHUSUNYA TERHADAP BANTUAN YANG TETAP SASARAN,1,,TRUE,TRUE,110,,,,,,,,,,,,WAKATOBI_2019_post-QAQC_2020_0313,3,,
11385,261,16,114,110,90,2019,9/8/2019,9:06,11:14,2:08,8,LAUT KAPOTA,,30,PASAR SENTRAL,PASAR PELANGI,0.017,0.25,BAJO,BAJO,2,3,993,996,993,996,993,5,5,4,5,3,1,1,996,998,268,1,loyang,5,30000,IDR,90,5,loyang,5,65000,IDR,4,HASIL TANGKAPAN MENINGKAT BERKAT PEKERJAAN SAMPINGAN,,993,993,0,993,993,993,993,0,993,993,993,993,0,0,993,993,993,993,0,993,993,993,993,0,993,993,993,993,1,993,993,993,993,0,993,993,993,993,0,993,993,993,993,1,993,993,993,993,1,995,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,0,993,993,993,993,0,993,993,993,993,2,1,998,2,1,1,1,3,1,1,1,2,998,998,3,1,1,0,0,0,998,1,,0,,1,1,1,1,1,2,3,4,3,3,4,3,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,TIDAK ADA,1,,TRUE,TRUE,110,,,,,,,,,,,,WAKATOBI_2019_post-QAQC_2020_0313,2,,
11386,261,102,114,110,90,2019,9/8/2019,13:28,13:50,0:22,8,TIDAK ADA,,29,PASAR SENTRAL,998,0.167,998,BAJO,BAJO,2,996,993,996,993,998,993,1,998,994,5,4,994,994,994,994,994,994,994,994,994,IDR,994,994,994,994,994,IDR,3,KARENA PENCARIAN BEGITU-BEGITU SAJA,,993,993,0,993,993,993,993,0,993,993,993,993,0,1,993,993,993,993,1,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,993,993,993,993,3,993,993,993,993,3,995,993,993,993,993,0,993,993,993,993,1,993,993,993,993,0,993,993,993,993,0,993,993,993,993,1,0,993,993,993,993,0,993,993,993,993,2,0,0,3,3,2,0,998,0,0,0,3,0,998,3,0,0,0,0,0,998,0,,0,,1,1,2,0,2,0,998,998,998,998,998,998,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,"PEMERINTAH SEHARUSNYA MENAMBAH  PETUGAS KEBERSIHAN


LAUT


ADANYA SAMPAH KIRIMAN DIMANA KALAU NAIK AIR SAMPAH BANYAK TERHAMBURAN DI PESISIR",1,,TRUE,TRUE,110,,,,,,,,,,,,WAKATOBI_2019_post-QAQC_2020_0313,5,,
11387,261,121,118,113,90,2019,9/8/2019,12:30,13:51,1:21,8,TIDAK ADA,,28,PASAR SENTRAL WAANGI-WANGI,PASAR PAGI,0.05,0.25,BAJO,BAJO KALEDUPA,2,7,993,998,993,998,993,1,998,994,1,5,994,994,994,994,994,994,994,994,994,IDR,994,994,994,994,994,IDR,4,KARENA DAPAT PEKERJAAN,,993,993,0,993,993,993,993,0,993,993,993,993,0,0,993,993,993,993,1,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,993,993,993,993,2,993,993,993,993,2,995,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,0,993,993,993,993,0,993,993,993,993,2,0,0,2,2,2,0,998,0,0,0,997,0,998,2,0,0,0,0,0,997,1,,0,,1,1,0,0,0,0,3,4,997,997,5,4,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,O,1,,TRUE,TRUE,113,,,,,,,,,,,,WAKATOBI_2019_post-QAQC_2020_0313,10,,
11388,261,122,113,118,90,2019,9/8/2019,11:18,12:04,0:46,8,LAUT WANDOKA,,55,PASAR SENTRAL WANGI-WANGI,TIDAK ADA,0,998,BAJO WANGI-WANGI,BAJO WANGI-WANGI,2,3,993,996,993,996,993,3,3,3,5,5,5,3,998,996,7,1,ekor,4,2000000,IDR,27,3,ekor,4,5000000,IDR,4,KARENA HARGA IKAN LEBIH MAHAL,,993,993,0,993,993,993,993,0,993,993,993,993,0,0,993,993,993,993,2,993,993,993,993,1,993,993,993,993,0,993,993,993,993,1,993,993,993,993,0,993,993,993,993,3,993,993,993,993,3,995,993,993,993,993,0,993,993,993,993,2,993,993,993,993,1,993,993,993,993,0,993,993,993,993,3,0,993,993,993,993,0,993,993,993,993,1,1,0,2,2,2,0,998,0,0,0,2,0,998,2,1,0,0,0,0,997,0,,0,,1,1,0,0,0,0,4,4,4,3,3,3,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,TIDAK ADA,1,,TRUE,TRUE,118,,,,,,,,,,,,WAKATOBI_2019_post-QAQC_2020_0313,9,,
11389,261,136,118,113,90,2019,9/8/2019,10:11,10:46,0:35,8,TIDAK ADA,,50,PASAR SENTRAL WANGI-WANGI,TIDAK ADA,0.083,998,BAJO KALEDUPA,BAJO KALEDUPA,2,996,993,998,993,998,993,1,998,994,5,4,994,994,994,994,994,994,994,994,994,IDR,994,994,994,994,994,IDR,2,KARENA TIDAK MEMBUKA LAGI USAHA KIOSNYA DAN SERING SAKIT SAKITAN,,993,993,0,993,993,993,993,0,993,993,993,993,0,0,993,993,993,993,1,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,995,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,0,993,993,993,993,0,993,993,993,993,3,0,0,2,2,2,0,998,998,998,0,2,1,2,3,0,0,0,0,0,997,0,,0,,1,1,0,0,0,0,3,3,3,3,3,3,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,TIDAK ADA,1,,TRUE,TRUE,113,,,,,,,,,,,,WAKATOBI_2019_post-QAQC_2020_0313,8,,
11390,261,136,113,118,90,2019,9/8/2019,13:55,14:11,0:16,8,TIDAK ADA,,54,PASAR SENTRAL,PASAR PAGI,0,0.333,BAJO WANCI,BAJO WANCI,2,6,993,7,993,998,993,1,998,994,5,4,994,994,994,994,994,994,994,994,994,IDR,994,994,994,994,994,IDR,997,TERGANTUNG REZEKI,,993,993,0,993,993,993,993,0,993,993,993,993,0,0,993,993,993,993,1,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,993,993,993,993,3,993,993,993,993,3,995,993,993,993,993,0,993,993,993,993,0,993,993,993,993,1,993,993,993,993,1,993,993,993,993,2,0,993,993,993,993,0,993,993,993,993,1,0,0,3,3,1,0,998,0,0,0,3,0,998,3,0,0,0,0,0,997,0,,0,,1,1,1,0,1,0,997,997,997,997,997,997,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,TIDAK ADA,1,,TRUE,TRUE,118,,,,,,,,,,,,WAKATOBI_2019_post-QAQC_2020_0313,11,,
11391,261,183,114,110,90,2019,9/8/2019,12:56,13:23,0:27,8,TIDAK ADA,,44,PASAL SENTRAL MANDATI,PASAR PELANGI,0.083,0.167,BAJO,BAJO,2,996,993,998,993,998,993,1,998,994,5,4,994,994,994,994,994,994,994,994,994,IDR,994,994,994,994,994,IDR,3,KARENA PENGHASIL TETAP,,993,993,0,993,993,993,993,0,993,993,993,993,0,1,993,993,993,993,5,993,993,993,993,1,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,993,993,993,993,2,993,993,993,993,2,995,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,0,993,993,993,993,0,993,993,993,993,2,0,0,3,998,998,998,998,998,998,998,998,998,998,998,0,0,0,0,0,4,1,,0,,1,1,2,0,1,0,998,998,998,998,998,998,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,MASI ADA YANG MENGGUNAKAN BOM DAN RANCUN YG BERBAHAYA DAN TERUS MENINGKAT,1,,TRUE,TRUE,110,,,,,,,,,,,,WAKATOBI_2019_post-QAQC_2020_0313,4,,
11392,261,189,118,113,90,2019,9/8/2019,14:18,14:50,0:32,8,LAUT KAPOTA,,35,PASAR SENTRAL WANGI-WANGI,PASAR PAGI,0.25,0.417,BAJO WANCI,BAJO WANCI,2,3,993,996,993,998,993,5,5,4,5,5,2,7,998,998,90,2,ember,2,675000,IDR,210,3,996,996,1500000,IDR,3,TIDAK MENABUNG JADI DIRASA HABIS TERUS UANG DITANGAN,,993,993,0,993,993,993,993,0,993,993,993,993,0,0,993,993,993,993,1,993,993,993,993,1,993,993,993,993,0,993,993,993,993,1,993,993,993,993,0,993,993,993,993,2,993,993,993,993,2,995,993,993,993,993,0,993,993,993,993,1,993,993,993,993,0,993,993,993,993,0,993,993,993,993,1,0,993,993,993,993,0,993,993,993,993,2,0,0,2,3,3,0,998,0,0,0,3,0,998,3,1,1,0,0,0,998,0,,0,,1,1,0,0,0,0,4,3,5,4,4,4,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,TIDAK ADA,1,,TRUE,TRUE,113,,,,,,,,,,,,WAKATOBI_2019_post-QAQC_2020_0313,12,,
11393,261,208,114,110,90,2019,9/8/2019,14:44,15:03,0:19,8,KARANG KAPOTA,,33,PASAR SENTRAL,PASAR PELANGI,0.167,0.25,BAJO,BAJO,2,7,993,996,993,996,993,1,998,994,5,4,994,994,994,994,994,994,994,994,994,IDR,994,994,994,994,994,IDR,4,KARENA PENDAPATAN PARA NELAYAN BERPONTESI MENIGKATKAN  PENJUALAN KONTER ATAU HP,,993,993,0,993,993,993,993,0,993,993,993,993,0,0,993,993,993,993,2,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,993,993,993,993,4,993,993,993,993,4,995,993,993,993,993,0,993,993,993,993,2,993,993,993,993,0,993,993,993,993,0,993,993,993,993,2,0,993,993,993,993,0,993,993,993,993,2,0,0,3,3,3,0,998,0,0,0,3,0,998,3,998,997,998,0,0,998,0,,0,,1,1,1,1,1,1,998,998,998,998,998,998,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,0,1,,TRUE,TRUE,110,,,,,,,,,,,,WAKATOBI_2019_post-QAQC_2020_0313,6,,
11394,262,8,112,119,120,2019,9/9/2019,16:05,16:20,0:15,8,TIDAK ADA,,37,PASAR WANCI,TIDAK ADA,0.5,998,BUTON,BUTON,2,1,993,998,993,998,993,1,998,994,4,2,994,994,994,994,994,994,994,994,994,IDR,994,994,994,994,994,IDR,3,KEGIATAN HANYA BERKEBUN,,993,993,0,993,993,993,993,0,993,993,993,993,0,0,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,993,993,993,993,2,993,993,993,993,2,995,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,0,993,993,993,993,0,993,993,993,993,3,0,0,2,2,2,0,998,0,0,0,2,0,998,3,997,0,0,0,0,997,0,,0,,1,1,0,0,0,0,4,4,2,3,2,2,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,TIDAK ADA,1,,TRUE,TRUE,119,,,,,,,,,,,,WAKATOBI_2019_post-QAQC_2020_0313,58,,
11395,262,10,115,117,120,2019,9/9/2019,16:00,16:30,0:30,8,-,,61,PASAR SENTRAL,998,0.5,998,BUTON,BUTON,2,996,993,998,993,998,993,1,998,994,5,2,994,994,994,994,994,994,994,994,994,IDR,994,994,994,994,994,IDR,3,PENGHASILAN TETAP TIDAK ADA PERUBAHAN,,993,993,0,993,993,993,993,0,993,993,993,993,0,0,993,993,993,993,1,993,993,993,993,1,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,993,993,993,993,1,993,993,993,993,1,995,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,1,993,993,993,993,0,993,993,993,993,3,0,0,2,3,2,0,998,0,0,0,2,0,998,3,997,0,0,0,0,3,0,,0,,1,1,0,0,0,0,3,3,3,3,3,3,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,TIDAK ADA,1,,TRUE,TRUE,117,,,,,,,,,,,,WAKATOBI_2019_post-QAQC_2020_0313,54,,
11396,262,51,112,119,120,2019,9/9/2019,16:34,16:45,0:11,8,TIDAK ADA,,55,PASAR WANCI,998,0.5,998,BUTON,BUTON,2,1,993,998,993,998,993,1,998,994,5,4,994,994,994,994,994,994,994,994,994,IDR,994,994,994,994,994,IDR,3,KEGIATAN HANYA BERKEBUN,,993,993,0,993,993,993,993,0,993,993,993,993,0,0,993,993,993,993,2,993,993,993,993,0,993,993,993,993,1,993,993,993,993,0,993,993,993,993,0,993,993,993,993,2,993,993,993,993,2,995,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,0,993,993,993,993,0,993,993,993,993,3,0,0,2,2,2,0,998,0,0,0,3,0,998,3,0,0,0,0,0,997,0,,0,,1,1,0,0,0,0,3,3,3,3,3,3,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,TIDAK ADA,1,,TRUE,TRUE,119,,,,,,,,,,,,WAKATOBI_2019_post-QAQC_2020_0313,59,,
11397,262,54,119,112,120,2019,9/9/2019,16:53,17:08,0:15,8,PERAIRAN KAPOTA,,49,PASAR WANCI,998,0.5,998,BUTON,BUTON,2,996,993,1,993,998,993,1,998,994,5,2,994,994,994,994,994,994,994,994,994,IDR,994,994,994,994,994,IDR,3,PENGHASILAN PAS-PASAN,,993,993,0,993,993,993,993,0,993,993,993,993,0,0,993,993,993,993,1,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,993,993,993,993,2,993,993,993,993,2,995,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,1,993,993,993,993,0,993,993,993,993,3,0,0,3,2,2,0,998,0,0,0,1,0,998,3,1,0,0,0,0,997,0,,0,,1,1,0,0,0,0,4,4,4,3,3,3,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,TIDAK ADA,1,,TRUE,TRUE,112,,,,,,,,,,,,WAKATOBI_2019_post-QAQC_2020_0313,49,,
